courseId	semester	crn	title	instructor
MAT083	201910	14771	Foundations/Univ Math II	McWilliams, D
MAT083	201910	14772	Foundations/Univ Math II	McWilliams, D
MAT083	201910	14281	Foundations/Univ Math II	Davison, C
MAT083	201910	14773	Foundations/Univ Math II	Davison, C
MAT083	201910	14285	Foundations/Univ Math II	Gallagher, S
MAT083	201910	14286	Foundations/Univ Math II	Gallagher, S
MAT110	201910	10282	Contemporary Problem Solving	Boring, M
MAT110	201910	10284	Contemporary Problem Solving	Poet, J
MAT110	201910	13614	Contemporary Problem Solving	Brown, R
MAT110	201910	14958	Contemporary Problem Solving	Chester, L
MAT110	201910	13617	Contemporary Problem Solving	Bucher, M
MAT110	201910	14776	Contemporary Problem Solving	McCune, L
MAT110	201910	13621	Contemporary Problem Solving	Bucher, M
MAT110	201910	14962	Contemporary Problem Solving	Waters, G
MAT110E	201910	14347	Contemporary Problem Solving	Boring, M
MAT110E	201910	14349	Contemporary Problem Solving	Poet, J
MAT110E	201910	14350	Contemporary Problem Solving	Brown, R
MAT110E	201910	14775	Contemporary Problem Solving	Chester, L
MAT110E	201910	14352	Contemporary Problem Solving	Bucher, M
MAT110E	201910	14777	Contemporary Problem Solving	McCune, L
MAT110E	201910	14354	Contemporary Problem Solving	Bucher, M
MAT110E	201910	14355	Contemporary Problem Solving	Chester, L
MAT110E	201910	14356	Contemporary Problem Solving	Chester, L
MAT110E	201910	14357	Contemporary Problem Solving	McWilliams, D
MAT110E	201910	14358	Contemporary Problem Solving	McWilliams, D
MAT110E	201910	14779	Contemporary Problem Solving	McCune, L
MAT110E	201910	14368	Contemporary Problem Solving	Brown, R
MAT110E	201910	14780	Contemporary Problem Solving	Brown, R
MAT110E	201910	14963	Contemporary Problem Solving	Waters, G
MAT110E	201910	14964	Contemporary Problem Solving	Waters, G
MAT111	201910	14788	Introductory Statistics	Staff
MAT111	201910	14789	Introductory Statistics	Staff
MAT111	201910	14790	Introductory Statistics	Anderson, K
MAT111	201910	14791	Introductory Statistics	Klassen, S
MAT111	201910	14792	Introductory Statistics	Klassen, S
MAT111E	201910	14793	Introductory Statistics	Staff
MAT111E	201910	14794	Introductory Statistics	Staff
MAT111E	201910	14795	Introductory Statistics	Anderson, K
MAT111E	201910	14796	Introductory Statistics	Klassen, S
MAT111E	201910	14797	Introductory Statistics	Klassen, S
MAT111E	201910	14798	Introductory Statistics	Hansbrough, J
MAT111E	201910	14799	Introductory Statistics	Hansbrough, J
MAT112	201910	14333	Finite Mathematics	Chester, L
MAT112	201910	13963	Finite Mathematics	Chester, L
MAT112	201910	13964	Finite Mathematics	Rice, G
MAT116	201910	10293	College Algebra	Anderson, K
MAT116	201910	10294	College Algebra	Boring, M
MAT116	201910	11978	College Algebra	Anderson, K
MAT116	201910	13967	College Algebra	Staff
MAT116	201910	14336	College Algebra	Staff
MAT116	201910	10301	College Algebra	Rice, G
MAT119	201910	10474	Trigonometry	Bucher, M
MAT119	201910	12642	Trigonometry	McCune, L
MAT119	201910	14781	Trigonometry	McCune, L
MAT147	201910	10479	Applied Calculus	Waters, G
MAT147	201910	10479	Applied Calculus	Waters, G
MAT165	201910	12644	Calc w/ Analytic Geom I: Diff	Bucher, M
MAT167	201910	10480	Calculus/Analytic Geometry I	Staff
MAT167	201910	10480	Calculus/Analytic Geometry I	Staff
MAT177	201910	10482	Calculus/Analytic Geometry II	Rice, G
MAT177	201910	10482	Calculus/Analytic Geometry II	Rice, G
MAT206	201910	12646	Mathematical Transitions	Anderson, K
MAT263	201910	14782	History of Mathematics	Hegeman, J
MAT317	201910	14783	Differential Equations	Waters, G
MAT352	201910	10488	Math Elem/Middle Teachers I	Poet, J
MAT352	201910	14042	Math Elem/Middle Teachers I	McCune, L
MAT416	201910	14784	Abstract Algebra	Poet, J
MAT450	201910	13238	Independent Research/Project	Staff
MAT451	201910	14107	Internship in Mathematics	Staff
MAT465	201910	14786	Math Teaching:Methods & Matrls	Hegeman, J
MAT609	201910	12802	Tech, Analysis/Decision Making	Klassen, S
PHY104	201910	14295	Introduction to Astronomy	Bucklein, B
PHY104	201910	11211	Introduction to Astronomy	Bucklein, B
PHY104	201910	11212	Introduction to Astronomy	Bucklein, B
PHY104	201910	11213	Introduction to Astronomy	Godfrey, C
PHY104	201910	11214	Introduction to Astronomy	Godfrey, C
PHY104	201910	11210	Introduction to Astronomy	Godfrey, C
PHY104	201910	14666	Intro to Astronomy (Honors)	Bucklein, B
PHY110	201910	11216	College Physics I	Sithole, A
PHY110	201910	11217	College Physics I	Sithole, A
PHY110	201910	11218	College Physics I	Sithole, A
PHY110	201910	11219	College Physics I	Sithole, A
PHY110	201910	14321	College Physics I	Sithole, A
PHY210	201910	11220	University Physics I	Bucklein, B
PHY210	201910	11221	University Physics I	Bucklein, B
PHY312	201910	13880	University Physics III	Sithole, A
PHY313	201910	14327	Modern Physics Laboratory	Sithole, A
LAW100	201910	11504	Intro to Criminal Justice	Marble, D
LAW100	201910	11503	Intro to Criminal Justice	Marble, D
LAW100	201910	11502	Intro to Criminal Justice	Marble, D
LAW100	201910	14400	Intro to Criminal Justice	Marble, D
LAW100	201910	13208	Intro to Criminal Justice	Marble, D
LAW110	201910	11507	Intro to Juvenile Justice	Lindsteadt, G
LAW110	201910	12166	Intro to Juvenile Justice	Lindsteadt, G
LAW110	201910	12414	Intro to Juvenile Justice	Lindsteadt, G
LAW130	201910	11508	Introduction to Policing	Vecchi, G
LAW140	201910	11509	Traffic Control and Acc Inv	Wilson, K
LAW190	201910	12402	Criminal Investigation	Smith, M
LAW200	201910	11510	Introduction to Corrections	Godboldt, S
LAW260	201910	11513	Criminal Law	Staff
LAW275	201910	14882	Police Photography	Wilson, M
LAW280	201910	14890	Criminalistics	Wilson, K
LAW280	201910	14890	Criminalistics	Wilson, K
LAW280	201910	14891	Criminalistics	Wilson, K
LAW280	201910	14893	Criminalistics	Wilson, K
LAW300	201910	12849	CJ Communications	Vecchi, G
LAW305	201910	13211	Intro to Theories of Crime	Godboldt, S
LAW325	201910	13212	Understanding Research in CJ	Marble, D
LAW365	201910	13214	Practicum I	Kissock, S
LAW405	201910	12403	Research Methods	Clary, P
LAW405	201910	14394	Research Methods (Honors)	Clary, P
LAW410	201910	11534	Intermediate Criminal Law	Marble, D
LAW420	201910	11535	Quantitative Analysis in CJ	Lindsteadt, G
LAW420	201910	14396	Quantitative Analysis (Honors)	Lindsteadt, G
LAW450	201910	13640	Independent Research/Project	Vecchi, G
LAW450	201910	14626	Independent Research/Project	Lindsteadt, G
LAW450	201910	12977	Independent Research/Project	Lindsteadt, G
LAW450	201910	14145	Independent Research/Project	Tushaus, D
LAW460	201910	11539	Administration and Planning	Vecchi, G
LAW465	201910	11540	Internship	Kissock, S
LAW470	201910	11541	Senior Seminar	Godboldt, S
LAW492	201910	14392	Adv Select CJ: Profiling	Vecchi, G
LAW520	201910	14028	Quantitative Analysis	Staff
LAW598	201910	14895	Profiling & Behav Analysis	Vecchi, G
LAW600	201910	12078	Criminal Law and Evidence	Smith, M
LAW620	201910	12851	Biological Evidence	McGill Carroll, K
LAW680	201910	14643	Research and Publication	Vecchi, G
LAW680	201910	14011	Research and Publication	Smith, M
LAT101	201910	14012	Introduction to Law	Tushaus, D
LAT101	201910	12842	Introduction to Law	Tushaus, D
LAT101	201910	12840	Introduction to Law	Tushaus, D
LAT101	201910	11487	Introduction to Law	Tushaus, D
LAT101	201910	14382	Introduction to Law	McKinley, J
LAT115	201910	11489	Paralegal Studies	Kissock, T
LAT220	201910	11490	Legal Research	Staff
LAT250	201910	11492	Legal Computer Applications	Kissock, S
LAT310	201910	11493	Legal Drafting	Judah, B
LAT335	201910	11496	Introduction to Mediation	Van Becelaere, A
LAT335	201910	11850	Introduction to Mediation	Van Becelaere, A
LAT400	201910	14901	Advanced Legal Research	Tushaus, D
LAT420	201910	14902	Civil Rights Law	Tushaus, D
POL150	201910	11589	Police Methods and Operations	Wilson, K
POL150	201910	12186	Police Methods and Operations	Wilson, K
POL150	201910	12186	Police Methods and Operations	Wilson, K
POL150	201910	12187	Police Methods and Operations	Wilson, K
POL150	201910	12187	Police Methods and Operations	Wilson, K
POL150	201910	12437	Police Methods and Operations	Wilson, K
POL150	201910	12437	Police Methods and Operations	Wilson, K
SWK250	201910	12066	Introduction to Social Work	Frye, J
SWK325	201910	12046	Family and Child Welfare	Endres, R
SWK330	201910	12047	Human Behav & Social Enviro I	Endres, R
SWK345	201910	12419	Substance Use and Disorders	Kline, J
SWK350	201910	10104	Social Work Practice I	Clary, P
SWK350	201910	10428	Social Work Practice I	Clary, P
SWK350	201910	11576	Social Work Practice I	Clary, P
SWK365	201910	12418	Death And Dying	McClintick, A
SWK415	201910	12073	Social Work Practice III	Endres, R
SWK415	201910	12073	Social Work Practice III	Endres, R
SWK420	201910	12048	Phil/Policy in Soc Services II	Endres, R
SWK425	201910	14397	Bridge to Practicum	Clary, P
SWK450	201910	13965	Independent Research/Project	Clary, P
SWK450	201910	12837	Independent Research/Project	Clary, P
SWK480	201910	13634	Practicum in Social Work	Frye, J
SWK485	201910	13635	Social Work Practicum Seminar	Frye, J
ECO101	201910	13000	Current Issues in the Economy	McMurry, P
ECO101	201910	13001	Current Issues in the Economy	McMurry, P
ECO101	201910	14288	Current Issues in the Economy	McMurry, P
ECO260	201910	14277	Principles of Macroeconomics	Holland, J
ECO260	201910	14278	Principles of Macroeconomics	Holland, J
ECO260	201910	14282	Principles of Macroeconomics	Batabyal, S
ECO261	201910	14283	Principles of Microeconomics	Hamzaee, R
ECO261	201910	14284	Principles of Microeconomics	Hamzaee, R
ECO261	201910	14292	Principles of Microeconomics	Hamzaee, R
ECO261	201910	14740	Principles of Microeconomics	Holland, J
ECO261	201910	14741	Principles of Microeconomics	Batabyal, S
ECO361	201910	13013	Intermediate Microeconomics	McMurry, P
ECO362	201910	13014	Public Finance	Holland, J
ECO363	201910	13653	Money and Banking	Hamzaee, R
ECO367	201910	14742	Urban and Regional Economics	Batabyal, S
ECO375	201910	13016	Economics of Health Care	Staff
ECO450	201910	13017	Independent Research/Project	Staff
ECO460	201910	14291	Business and Econ Forecasting	Batabyal, S
PSC100	201910	14714	Current Issues in Politics	Euchner, J
PSC101	201910	13024	American National Government	Taylor, E
PSC101	201910	13025	American National Government	Staff
PSC101	201910	13027	American National Government	Kovacs, M
PSC101	201910	14715	American National Government	Staff
PSC101	201910	13029	American National Government	Euchner, J
PSC101	201910	13030	American National Government	Kovacs, M
PSC110	201910	13031	American State and Local Gov	Euchner, J
PSC111	201910	14243	Undrstding the MO Constitution	Taylor, E
PSC210	201910	13032	Comparative Political Systems	Kovacs, M
PSC300	201910	14716	Voters and Elections	Euchner, J
PSC310	201910	13034	Political Theory	Kovacs, M
PSC397	201910	14941	Popular Film & Amer Politics	Taylor, E
PSC400	201910	14717	American Foreign Policy	Staff
PSC450	201910	13690	Independent Research/Project	Staff
PSC490	201910	13403	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13404	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13406	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13408	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13409	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13413	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13414	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13415	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13416	Capstone Practicum in Poli Sci	Euchner, J
PSC490	201910	13417	Capstone Practicum in Poli Sci	Euchner, J
SOC110	201910	13039	Introduction to Sociology	Kamali, A
SOC110	201910	13040	Introduction to Sociology	Kamali, A
SOC110	201910	13044	Introduction to Sociology	Kibirige, J
SOC110	201910	14980	Intro to Sociology (Honors)	Kamali, A
SOC120	201910	13046	General Anthropology	Kibirige, J
SOC200	201910	13047	Introduction to Archaeology	Albright, J
SOC230	201910	14722	Social Problems	Kamali, A
SOC430	201910	13049	Criminology	Kibirige, J
SOC440	201910	13050	Sociological Theory	Kibirige, J
SOC460	201910	13052	Methods of Social Research	Kamali, A
SOC460	201910	13052	Methods of Social Research	Kamali, A
EDU110	201910	14661	EDU Orientation Workshop	Shepherd, D
EDU200	201910	14662	Transition Topics in EDU	Shepherd, D
EDU202	201910	10110	Introduction to Education	Staff
EDU202	201910	10160	Introduction to Education	Staff
EDU202	201910	14625	Introduction to Education	Staff
EDU203	201910	10169	Participation in Teaching I	Kelly, R
EDU203	201910	10171	Participation in Teaching I	Kelly, R
EDU203	201910	10173	Participation in Teaching I	Kelly, R
EDU203	201910	10175	Participation in Teaching I	Kelly, R
EDU225	201910	13768	Educational Psychology	Shepherd, D
EDU225	201910	13769	Educational Psychology	Shepherd, D
EDU300	201910	14192	Intro to Early Childhood Educ	Chesney, R
EDU303	201910	10180	Experience in Teaching II	Kelly, R
EDU303	201910	10181	Experience in Teaching II	Kelly, R
EDU303	201910	10182	Experience in Teaching II	Kelly, R
EDU303	201910	10183	Experience in Teaching II	Kelly, R
EDU303	201910	10111	Experience in Teaching II	Kelly, R
EDU304	201910	10184	Applied Methods and Mgt	Smilie, K
EDU304	201910	11207	Applied Methods and Mgt	Irvine, D
EDU308	201910	13770	Multicultural Education	Johnson, A
EDU308	201910	14970	Multicultural Education	Johnson, A
EDU310	201910	10189	Introduction to Reading	Thorne Wallington, E
EDU310	201910	10113	Introduction to Reading	Thorne Wallington, E
EDU311	201910	13772	Secondary Reading Techniques	Smilie, K
EDU312	201910	14663	Sec Rdg Tech Practicum	Smilie, K
EDU313	201910	13432	Fam, Comm & Sch: Partnering	Staff
EDU314	201910	13433	Trends & Mgmt of Programs	Staff
EDU315	201910	13773	Psychology & Educ of Exc Child	Potts, E
EDU315	201910	13774	Psychology & Educ of Exc Child	Potts, E
EDU316	201910	14194	Org, Dev, & Manage Env for EC	Staff
EDU320	201910	10652	Language Arts Methods	Thorne Wallington, E
EDU320	201910	10114	Language Arts Methods	Thorne Wallington, E
EDU330	201910	10653	Sci Methods in EC/Elem/Mid Sch	Ellis, J
EDU332	201910	13805	Teaching in Integrated Areas	Chesney, R
EDU332	201910	13827	Teaching in Integrated Areas	Staff
EDU340	201910	10656	Social Studies Methods Elem/MS	Irvine, D
EDU340	201910	14193	Social Studies Methods Elem/MS	Irvine, D
EDU342	201910	10657	Evaluation of Abilities/Achiev	Potts, E
EDU348	201910	13441	Language Development for Ed	Bashinski, S
EDU351	201910	12302	Mathematics Methods	Gregory, B
EDU351	201910	12303	Mathematics Methods	Gregory, B
EDU360	201910	10662	Assess & Individualizing Readi	Staff
EDU370	201910	11628	Behavior Management	Shepherd, D
EDU374	201910	13174	Literacy Development in Early	Thorne Wallington, E
EDU375	201910	13775	Teaching Reading in Elem Sch	Staff
EDU375	201910	13776	Teaching Reading in Elem Sch	Staff
EDU391	201910	13435	Curr Methods and Mat in EC Ed	Chesney, R
EDU392	201910	13436	Exp in Early Childhood Educ	Kelly, R
EDU392	201910	13437	Exp in Early Childhood Educ	Kelly, R
EDU392	201910	13438	Exp in Early Childhood Educ	Kelly, R
EDU400	201910	13806	Sem in EC and Human Relations	Chesney, R
EDU403	201910	10129	Seminar in Elem Educ & Hum Rel	Irvine, D
EDU404	201910	10132	Seminar in Sec Educ & Hum Rel	Smilie, K
EDU408	201910	10670	Elem Student Teaching III	Kelly, R
EDU409	201910	10860	Secondary Student Teaching III	Kelly, R
EDU420	201910	13443	Counseling Techniques/Parents	Potts, E
EDU430	201910	13807	Teaching Stu with Reading Def	Smilie, K
EDU462	201910	13778	Early Ch Student Teaching III	Kelly, R
EDU470	201910	14586	ELL Practicum	Kelly, R
EDU483	201910	11037	Practicum I in Reading	Thorne Wallington, E
EDU484	201910	14664	Practicum II in Reading	Thorne Wallington, E
EDU502	201910	14899	Prof Learning Community	Martens, S
EDU521	201910	14069	Tching Stu w/ Rding Deficits	Smilie, K
EDU571	201910	14871	Fundamentals of ASD	Bashinski, S
EDU599	201910	14665	Education Orientation Workshop	Shepherd, D
EDU611	201910	13851	Research Dev and Lit Analysis	Staff
EDU630	201910	14053	Capstone	Martens, S
EDU630	201910	11055	Capstone	Bashinski, S
EDU630	201910	13468	Capstone	Bashinski, S
EDU630	201910	12451	Capstone	Bashinski, S
EDU677	201910	14802	Adv Methods, Dif & Instruction	Potts, E
TSL459	201910	13829	Pol, Curr, and Instr for ELLs	Johnson, A
TSL467	201910	11616	Second Language Acquisition	Johnson, A
TSL559	201910	13679	Policy, Curric, & Instruct ELL	Johnson, A
TSL561	201910	13439	Second Language Acquisition	Johnson, A
TSL665	201910	14196	Practicum in ELL: Elementary	Johnson, A
TSL667	201910	14197	Practicum in ELL: Secondary	Johnson, A
CET105	201910	10502	Construction Materials	Moore, W
CET308	201910	10548	Analysis of Structures	Qiao, L
CET315	201910	12277	Mechanical Systems	Moore, W
CET315	201910	12278	Mechanical Systems	Moore, W
CET351	201910	14986	Construction Estimating I	Kisi, K
CET351	201910	14987	Construction Estimating I	Kisi, K
CET358	201910	10553	Structural Steel and Wood Dsgn	Qiao, L
CET360	201910	10567	Construction Management	Kisi, K
CET390	201910	14694	Technological Projects	Qiao, L
CET390	201910	12471	Technological Projects	Staff
CET451	201910	14702	Construction Estimating II	Kisi, K
CET451	201910	14703	Construction Estimating II	Kisi, K
CET458	201910	10741	Soil Mechanics and Foundations	Qiao, L
CET458	201910	13476	Soil Mechanics and Foundations	Qiao, L
EET100	201910	11917	Electrical Circuits I	Zhang, Z
EET100	201910	11963	Electrical Circuits I	Zhang, Z
EET100	201910	11964	Electrical Circuits I	Tang, S
EET206	201910	10745	Introduction to Microcomputers	Tang, S
EET206	201910	10746	Introduction to Microcomputers	Tang, S
EET212	201910	10747	Intro to Semiconductor Devices	Zhu, J
EET212	201910	10748	Intro to Semiconductor Devices	Zhu, J
EET342	201910	10749	Analog Communications Systems	Tang, S
EET342	201910	10750	Analog Communications Systems	Tang, S
EET390	201910	10751	Technological Projects	Zhu, J
EET402	201910	10754	Microcomputer Systems	Zhang, Z
EET402	201910	10755	Microcomputer Systems	Zhang, Z
EET452	201910	10758	Automation and Proc Ctrl Tech	Zhang, Z
EET452	201910	10759	Automation and Proc Ctrl Tech	Zhang, Z
EGT102	201910	12015	Programming for Eng Tech	Tang, S
EGT103	201910	11906	Elec Engineer Tech Fund	Yang, X
EGT110	201910	14723	ET Fund and Critical Thinking	Yang, X
EGT202	201910	11131	Surveying I	Stutterheim, K
EGT202	201910	11135	Surveying I	Stutterheim, K
EGT205	201910	11144	Computer-Aided Drafting I	Burnich, W
EGT205	201910	11145	Computer-Aided Drafting I	Burnich, W
EGT205	201910	11138	Computer-Aided Drafting I	Moore, W
EGT220	201910	11191	Engineering Materials	Yang, X
EGT260	201910	11192	Statics	Qiao, L
EGT265	201910	12279	Engineering Statics	Qiao, L
EGT350	201910	13196	Technical Report Writing	Jordan, E
EGT390	201910	14726	ET Seminar	Zhu, J
EGT400	201910	14727	Dynamics	Yang, X
EGT490	201910	11193	Engineering Technology Interns	Zhu, J
EGT490	201910	11194	Engineering Technology Interns	Zhu, J
EGT490	201910	13935	Engineering Technology Interns	Zhu, J
EGT490	201910	11196	Engineering Technology Interns	Zhu, J
EGT520	201910	11908	Project and Process Management	Kisi, K
EGT530	201910	14728	Current Advancements in EGT	Yang, X
EGT690	201910	11845	Engineering Tech Research	Yang, X
EGT690	201910	13702	Engineering Tech Research	Zhu, J
EGT690	201910	13936	Engineering Tech Research	Qiao, L
EGT690	201910	14332	Engineering Tech Research	Staff
EGT690	201910	14524	Engineering Tech Research	Kisi, K
MET100	201910	11198	Electrical Circuits for Manufa	Zhang, Z
MET100	201910	11199	Electrical Circuits for Manufa	Zhang, Z
MET100	201910	11918	Electrical Circuits for Manufa	Tang, S
MET131	201910	14729	Machine Workshop	Zhu, J
MET131	201910	14730	Machine Workshop	Zhu, J
MET223	201910	14731	Machines and Tooling	Yang, X
MET232	201910	14446	Automated Manufacturing	Yang, X
MET232	201910	14447	Automated Manufacturing	Yang, X
MET242	201910	14448	CNC Machining Processes	Yang, X
MET242	201910	14449	CNC Machining Processes	Yang, X
MET315	201910	12776	Mechanical Systems	Moore, W
MET315	201910	12777	Mechanical Systems	Moore, W
MET324	201910	14732	Industrial Controls	Tang, S
MET390	201910	11204	Design Proj/Indust Intern	Yang, X
MET390	201910	11205	Design Proj/Indust Intern	Yang, X
MET452	201910	10760	Automation and Proc Ctrl Tech	Zhang, Z
MET452	201910	10761	Automation and Proc Ctrl Tech	Zhang, Z
CHI100	201910	12110	Elementary Chinese I	Staff
CHI101	201910	14335	Elementary Chinese II	Staff
CHI200	201910	13837	Intermediate Chinese I	Staff
ENG100	201910	12677	Intro to College Writing	Miller, A
ENG100	201910	12677	Intro to College Writing	Miller, A
ENG100	201910	12677	Intro to College Writing	Miller, A
ENG100	201910	12685	Intro to College Writing	Miller, A
ENG100	201910	12685	Intro to College Writing	Miller, A
ENG100	201910	12685	Intro to College Writing	Miller, A
ENG100	201910	13103	Intro to College Writing	Siebler, K
ENG100	201910	13103	Intro to College Writing	Siebler, K
ENG100	201910	13103	Intro to College Writing	Siebler, K
ENG100	201910	12694	Intro to College Writing	Kluge, B
ENG100	201910	12694	Intro to College Writing	Kluge, B
ENG100	201910	12694	Intro to College Writing	Kluge, B
ENG100	201910	12691	Intro to College Writing	Terrick, D
ENG100	201910	12691	Intro to College Writing	Terrick, D
ENG100	201910	12691	Intro to College Writing	Terrick, D
ENG100	201910	12884	Intro to College Writing	Reinert, B
ENG100	201910	12884	Intro to College Writing	Reinert, B
ENG100	201910	12884	Intro to College Writing	Reinert, B
ENG100	201910	14613	Intro to College Writing	Weiberg, K
ENG100	201910	14613	Intro to College Writing	Weiberg, K
ENG100	201910	14613	Intro to College Writing	Weiberg, K
ENG100	201910	12710	Intro to College Writing	Andrews, D
ENG100	201910	12710	Intro to College Writing	Andrews, D
ENG100	201910	12710	Intro to College Writing	Andrews, D
ENG100	201910	12696	Intro to College Writing	Staff
ENG100	201910	12696	Intro to College Writing	Staff
ENG100	201910	12696	Intro to College Writing	Staff
ENG100	201910	12701	Intro to College Writing	Staff
ENG100	201910	12701	Intro to College Writing	Staff
ENG100	201910	12701	Intro to College Writing	Staff
ENG100	201910	12709	Intro to College Writing	Weiberg, K
ENG100	201910	12709	Intro to College Writing	Weiberg, K
ENG100	201910	12709	Intro to College Writing	Weiberg, K
ENG104	201910	12711	College Writing and Rhetoric	Moore, G
ENG104	201910	12712	College Writing and Rhetoric	Church, W
ENG104	201910	14621	College Writing and Rhetoric	Katchen, M
ENG104	201910	12896	College Writing and Rhetoric	Kunkel, M
ENG104	201910	12716	College Writing and Rhetoric	Andrews, D
ENG104	201910	12717	College Writing and Rhetoric	Kunkel, M
ENG104	201910	12718	College Writing and Rhetoric	Church, W
ENG104	201910	12719	College Writing and Rhetoric	Roberts, I
ENG104	201910	12722	College Writing and Rhetoric	Staff
ENG104	201910	14339	College Writing and Rhetoric	Staff
ENG104	201910	12725	College Writing and Rhetoric	Andrews, D
ENG104	201910	13852	College Writing and Rhetoric	Terrick, D
ENG104	201910	13853	College Writing and Rhetoric	Hewitt, J
ENG104	201910	12728	College Writing and Rhetoric	Roberts, I
ENG104	201910	14801	College Writing and Rhetoric	Martens, S
ENG104	201910	12861	College Writing and Rhetoric	Staff
ENG104	201910	12732	College Writing and Rhetoric	Moore, G
ENG104	201910	14614	College Writing and Rhetoric	Kluge, B
ENG104	201910	12733	College Writing and Rhetoric	Bartels, C
ENG104	201910	14337	College Writing and Rhetoric	Bartels, C
ENG108	201910	12735	College Writing and Research	Siebler, K
ENG108	201910	12736	College Writing and Research	Siebler, K
ENG108	201910	12737	College Writing and Research	Staff
ENG108	201910	12858	College Writing and Research	Staff
ENG108	201910	12862	College Writing and Research	Miller, A
ENG108	201910	12863	College Writing and Research	Weiberg, K
ENG108	201910	14341	College Writing and Research	Weiberg, K
ENG108	201910	12740	College Writing and Research	Kluge, B
ENG108	201910	13164	College Writing and Research	Kluge, B
ENG112	201910	10465	Honors Composition & Rhetoric	Katchen, M
ENG112	201910	12460	Honors Composition & Rhetoric	Katchen, M
ENG112	201910	14606	Honors Composition & Rhetoric	Katchen, M
ENG210	201910	10470	Approaches to Literature	Bartels, C
ENG210	201910	10468	Approaches to Literature	Andrews, D
